iter	Passed	Remaining
12052	90198	59471
12053	90206	59464
12054	90214	59457
12055	90223	59450
12056	90231	59443
12057	90240	59437
12058	90248	59429
12059	90257	59423
12060	90265	59416
12061	90274	59409
12062	90282	59402
12063	90291	59395
12064	90300	59389
12065	90307	59381
12066	90314	59373
12067	90321	59365
12068	90328	59358
12069	90335	59350
12070	90342	59342
12071	90350	59335
12072	90357	59327
12073	90365	59320
12074	90372	59312
12075	90379	59304
12076	90387	59297
12077	90396	59291
12078	90403	59283
12079	90410	59275
12080	90417	59267
12081	90424	59260
12082	90431	59252
12083	90439	59245
12084	90446	59237
12085	90453	59229
12086	90461	59222
12087	90468	59214
12088	90475	59206
12089	90482	59199
12090	90489	59191
12091	90496	59183
12092	90504	59176
12093	90510	59168
12094	90518	59160
12095	90525	59153
12096	90533	59146
12097	90540	59138
12098	90547	59130
12099	90554	59122
12100	90562	59115
12101	90569	59107
12102	90576	59099
12103	90582	59091
12104	90589	59083
12105	90597	59076
12106	90605	59068
12107	90611	59060
12108	90620	59053
12109	90628	59046
12110	90635	59039
12111	90644	59032
12112	90651	59025
12113	90659	59017
12114	90667	59010
12115	90674	59002
12116	90681	58995
12117	90688	58987
12118	90696	58980
12119	90704	58972
12120	90711	58965
12121	90718	58957
12122	90726	58950
12123	90734	58943
12124	90742	58935
12125	90749	58928
12126	90757	58920
12127	90764	58913
12128	90772	58905
12129	90779	58897
12130	90786	58890
12131	90793	58882
12132	90800	58874
12133	90807	58866
12134	90814	58859
12135	90821	58851
12136	90829	58844
12137	90836	58836
12138	90844	58829
12139	90851	58821
12140	90858	58813
12141	90866	58806
12142	90873	58798
12143	90880	58790
12144	90887	58782
12145	90894	58775
12146	90901	58767
12147	90908	58759
12148	90915	58751
12149	90922	58744
12150	90930	58736
12151	90937	58729
12152	90944	58721
12153	90951	58713
12154	90959	58706
12155	90966	58698
12156	90972	58690
12157	90979	58682
12158	90986	58674
12159	90993	58667
12160	91000	58659
12161	91007	58651
12162	91014	58643
12163	91022	58636
12164	91029	58628
12165	91036	58620
12166	91043	58613
12167	91050	58605
12168	91058	58597
12169	91065	58590
12170	91072	58582
12171	91079	58574
12172	91087	58567
12173	91094	58559
12174	91101	58552
12175	91109	58544
12176	91115	58536
12177	91123	58529
12178	91131	58521
12179	91138	58513
12180	91145	58506
12181	91151	58498
12182	91159	58491
12183	91166	58483
12184	91173	58475
12185	91180	58467
12186	91187	58459
12187	91195	58452
12188	91202	58444
12189	91208	58436
12190	91215	58428
12191	91223	58421
12192	91230	58413
12193	91236	58405
12194	91243	58397
12195	91251	58389
12196	91258	58382
12197	91266	58375
12198	91272	58367
12199	91279	58359
12200	91287	58351
12201	91294	58344
12202	91301	58336
12203	91308	58328
12204	91315	58320
12205	91323	58313
12206	91330	58305
12207	91337	58297
12208	91344	58290
12209	91350	58282
12210	91358	58274
12211	91365	58266
12212	91371	58258
12213	91378	58250
12214	91385	58242
12215	91393	58235
12216	91399	58227
12217	91406	58219
12218	91414	58212
12219	91421	58204
12220	91428	58196
12221	91435	58189
12222	91442	58181
12223	91448	58172
12224	91456	58165
12225	91463	58157
12226	91470	58149
12227	91477	58142
12228	91485	58135
12229	91492	58127
12230	91501	58120
12231	91508	58113
12232	91516	58105
12233	91523	58098
12234	91531	58090
12235	91538	58083
12236	91546	58075
12237	91554	58068
12238	91560	58060
12239	91567	58052
12240	91574	58044
12241	91581	58036
12242	91588	58029
12243	91596	58022
12244	91603	58014
12245	91610	58006
12246	91617	57998
12247	91625	57991
12248	91631	57983
12249	91640	57976
12250	91647	57968
12251	91655	57961
12252	91662	57953
12253	91668	57945
12254	91675	57937
12255	91683	57930
12256	91690	57922
12257	91697	57914
12258	91704	57907
12259	91711	57899
12260	91719	57892
12261	91726	57884
12262	91734	57877
12263	91741	57869
12264	91748	57861
12265	91755	57854
12266	91763	57846
12267	91770	57839
12268	91777	57831
12269	91785	57824
12270	91793	57816
12271	91800	57809
12272	91807	57801
12273	91814	57793
12274	91821	57786
12275	91829	57778
12276	91835	57770
12277	91843	57762
12278	91851	57755
12279	91858	57748
12280	91864	57740
12281	91871	57732
12282	91878	57724
12283	91886	57716
12284	91893	57709
12285	91899	57701
12286	91906	57693
12287	91913	57685
12288	91921	57678
12289	91928	57670
12290	91934	57662
12291	91942	57654
12292	91949	57647
12293	91956	57639
12294	91963	57631
12295	91970	57623
12296	91977	57616
12297	91985	57608
12298	91992	57600
12299	91999	57593
12300	92006	57585
12301	92012	57577
12302	92020	57569
12303	92027	57562
12304	92034	57554
12305	92041	57546
12306	92049	57539
12307	92056	57531
12308	92063	57523
12309	92070	57516
12310	92077	57508
12311	92085	57501
12312	92092	57493
12313	92099	57485
12314	92107	57478
12315	92114	57470
12316	92121	57463
12317	92128	57455
12318	92135	57447
12319	92142	57439
12320	92150	57432
12321	92157	57424
12322	92164	57416
12323	92171	57408
12324	92177	57400
12325	92184	57393
12326	92191	57385
12327	92198	57377
12328	92206	57370
12329	92215	57363
12330	92222	57355
12331	92229	57347
12332	92236	57340
12333	92243	57332
12334	92251	57325
12335	92258	57317
12336	92265	57309
12337	92272	57302
12338	92280	57294
12339	92287	57286
12340	92294	57279
12341	92301	57271
12342	92308	57263
12343	92316	57256
12344	92322	57248
12345	92330	57240
12346	92337	57233
12347	92344	57225
12348	92352	57218
12349	92359	57210
12350	92366	57203
12351	92374	57195
12352	92383	57189
12353	92392	57182
12354	92398	57174
12355	92406	57166
12356	92414	57159
12357	92421	57151
12358	92429	57144
12359	92436	57137
12360	92444	57129
12361	92453	57123
12362	92461	57116
12363	92469	57108
12364	92476	57101
12365	92484	57094
12366	92492	57086
12367	92499	57079
12368	92506	57071
12369	92514	57064
12370	92521	57056
12371	92528	57048
12372	92535	57040
12373	92541	57032
12374	92549	57025
12375	92556	57017
12376	92563	57009
12377	92570	57002
12378	92578	56994
12379	92585	56987
12380	92593	56979
12381	92599	56971
12382	92608	56964
12383	92615	56957
12384	92623	56950
12385	92630	56942
12386	92637	56934
12387	92644	56926
12388	92651	56919
12389	92658	56911
12390	92665	56903
12391	92672	56896
12392	92680	56888
12393	92686	56880
12394	92693	56872
12395	92700	56864
12396	92707	56856
12397	92714	56849
12398	92721	56841
12399	92728	56833
12400	92735	56825
12401	92742	56817
12402	92749	56810
12403	92757	56802
12404	92763	56794
12405	92770	56787
12406	92778	56779
12407	92785	56771
12408	92792	56764
12409	92798	56755
12410	92805	56748
12411	92812	56740
12412	92820	56733
12413	92827	56725
12414	92834	56717
12415	92841	56709
12416	92848	56702
12417	92855	56694
12418	92863	56687
12419	92870	56679
12420	92878	56672
12421	92885	56664
12422	92891	56656
12423	92898	56648
12424	92905	56640
12425	92912	56632
12426	92919	56625
12427	92926	56617
12428	92933	56609
12429	92940	56601
12430	92949	56595
12431	92956	56587
12432	92963	56579
12433	92970	56571
12434	92977	56564
12435	92984	56556
12436	92991	56548
12437	92999	56541
12438	93007	56534
12439	93016	56527
12440	93024	56520
12441	93032	56513
12442	93040	56506
12443	93049	56499
12444	93057	56492
12445	93066	56485
12446	93074	56478
12447	93082	56471
12448	93090	56464
12449	93098	56457
12450	93106	56450
12451	93114	56443
12452	93123	56436
12453	93131	56429
12454	93139	56422
12455	93147	56415
12456	93155	56407
12457	93162	56400
12458	93170	56392
12459	93177	56385
12460	93184	56377
12461	93191	56369
12462	93198	56361
12463	93206	56354
12464	93214	56347
12465	93221	56339
12466	93228	56331
12467	93235	56324
12468	93242	56316
12469	93249	56308
12470	93256	56301
12471	93263	56293
12472	93270	56285
12473	93279	56278
12474	93286	56270
12475	93294	56263
12476	93302	56256
12477	93310	56249
12478	93317	56241
12479	93323	56233
12480	93330	56225
12481	93337	56218
12482	93345	56210
12483	93352	56202
12484	93359	56195
12485	93366	56187
12486	93374	56180
12487	93381	56172
12488	93388	56164
12489	93395	56156
12490	93401	56148
12491	93409	56141
12492	93417	56134
12493	93424	56126
12494	93431	56118
12495	93438	56110
12496	93446	56103
12497	93453	56095
12498	93460	56088
12499	93467	56080
12500	93474	56072
12501	93482	56065
12502	93489	56057
12503	93496	56049
12504	93503	56042
12505	93510	56034
12506	93517	56026
12507	93524	56019
12508	93531	56011
12509	93539	56004
12510	93546	55996
12511	93554	55988
12512	93561	55981
12513	93568	55973
12514	93576	55966
12515	93583	55958
12516	93590	55951
12517	93597	55943
12518	93605	55936
12519	93613	55928
12520	93620	55921
12521	93627	55913
12522	93634	55905
12523	93642	55898
12524	93649	55890
12525	93656	55882
12526	93663	55875
12527	93671	55868
12528	93678	55860
12529	93687	55853
12530	93694	55845
12531	93701	55837
12532	93709	55830
12533	93716	55822
12534	93723	55815
12535	93730	55807
12536	93737	55799
12537	93745	55792
12538	93751	55784
12539	93758	55776
12540	93766	55769
12541	93773	55761
12542	93780	55753
12543	93787	55745
12544	93794	55738
12545	93802	55730
12546	93809	55723
12547	93817	55716
12548	93824	55708
12549	93831	55700
12550	93839	55693
12551	93847	55686
12552	93854	55678
12553	93861	55670
12554	93868	55662
12555	93875	55655
12556	93882	55647
12557	93889	55640
12558	93898	55633
12559	93905	55625
12560	93912	55618
12561	93919	55609
12562	93926	55602
12563	93933	55594
12564	93940	55586
12565	93948	55579
12566	93955	55571
12567	93962	55563
12568	93969	55556
12569	93976	55548
12570	93983	55540
12571	93989	55532
12572	93997	55525
12573	94005	55517
12574	94012	55510
12575	94019	55502
12576	94027	55495
12577	94034	55487
12578	94041	55479
12579	94048	55471
12580	94055	55464
12581	94062	55456
12582	94070	55449
12583	94076	55441
12584	94084	55433
12585	94091	55425
12586	94098	55418
12587	94105	55410
12588	94112	55403
12589	94119	55395
12590	94127	55388
12591	94135	55380
12592	94143	55373
12593	94150	55365
12594	94157	55358
12595	94165	55350
12596	94172	55343
12597	94179	55335
12598	94186	55327
12599	94194	55320
12600	94201	55313
12601	94209	55305
12602	94216	55297
12603	94223	55290
12604	94230	55282
12605	94238	55275
12606	94245	55267
12607	94252	55259
12608	94260	55252
12609	94268	55245
12610	94275	55237
12611	94281	55229
12612	94288	55221
12613	94296	55214
12614	94303	55206
12615	94310	55198
12616	94318	55191
12617	94325	55184
12618	94332	55176
12619	94339	55168
12620	94346	55160
12621	94354	55153
12622	94361	55145
12623	94368	55137
12624	94375	55130
12625	94382	55122
12626	94389	55114
12627	94397	55107
12628	94404	55099
12629	94412	55092
12630	94419	55085
12631	94427	55077
12632	94434	55069
12633	94441	55062
12634	94448	55054
12635	94455	55046
12636	94463	55039
12637	94472	55033
12638	94483	55027
12639	94492	55021
12640	94511	55020
12641	94519	55013
12642	94528	55006
12643	94536	54999
12644	94549	54995
12645	94563	54991
12646	94572	54984
12647	94579	54976
12648	94588	54970
12649	94596	54963
12650	94614	54961
12651	94626	54956
12652	94635	54950
12653	94653	54949
12654	94663	54943
12655	94672	54936
12656	94681	54929
12657	94700	54929
12658	94710	54922
12659	94721	54917
12660	94738	54915
12661	94746	54908
12662	94765	54907
12663	94776	54902
12664	94788	54897
12665	94805	54895
12666	94813	54888
12667	94823	54882
12668	94831	54874
12669	94838	54867
12670	94846	54859
12671	94853	54852
12672	94861	54845
12673	94869	54837
12674	94877	54830
12675	94885	54823
12676	94893	54816
12677	94901	54809
12678	94909	54802
12679	94917	54794
12680	94925	54787
12681	94933	54780
12682	94941	54772
12683	94948	54765
12684	94955	54757
12685	94964	54751
12686	94971	54743
12687	94979	54736
12688	94988	54729
12689	94995	54721
12690	95003	54714
12691	95011	54706
12692	95018	54699
12693	95027	54692
12694	95034	54685
12695	95042	54677
12696	95050	54670
12697	95057	54663
12698	95065	54655
12699	95073	54648
12700	95081	54641
12701	95089	54634
12702	95097	54627
12703	95104	54619
12704	95111	54611
12705	95119	54604
12706	95127	54597
12707	95134	54589
12708	95141	54581
12709	95148	54573
12710	95156	54566
12711	95162	54558
12712	95169	54550
12713	95176	54542
12714	95183	54535
12715	95191	54527
12716	95198	54519
12717	95205	54512
12718	95213	54504
12719	95221	54497
12720	95229	54490
12721	95236	54482
12722	95243	54475
12723	95250	54467
12724	95258	54460
12725	95265	54452
12726	95272	54444
12727	95279	54437
12728	95287	54429
12729	95296	54422
12730	95303	54415
12731	95310	54407
12732	95318	54400
12733	95325	54392
12734	95332	54384
12735	95339	54377
12736	95347	54369
12737	95354	54362
12738	95361	54354
12739	95368	54346
12740	95375	54338
12741	95382	54331
12742	95390	54323
12743	95397	54316
12744	95405	54308
12745	95412	54301
12746	95419	54293
12747	95427	54286
12748	95433	54278
12749	95440	54270
12750	95447	54262
12751	95455	54254
12752	95462	54247
12753	95469	54239
12754	95476	54232
12755	95484	54224
12756	95491	54217
12757	95498	54209
12758	95506	54201
12759	95513	54194
12760	95521	54187
12761	95528	54179
12762	95536	54172
12763	95543	54164
12764	95551	54157
12765	95558	54149
12766	95565	54141
12767	95573	54134
12768	95580	54126
12769	95587	54119
12770	95594	54111
12771	95601	54103
12772	95608	54095
12773	95616	54088
12774	95623	54080
12775	95630	54073
12776	95637	54065
12777	95644	54057
12778	95652	54050
12779	95659	54042
12780	95666	54034
12781	95673	54027
12782	95680	54019
12783	95688	54012
12784	95695	54004
12785	95702	53996
12786	95709	53988
12787	95716	53980
12788	95723	53973
12789	95730	53965
12790	95736	53957
12791	95744	53949
12792	95752	53942
12793	95759	53934
12794	95765	53926
12795	95772	53919
12796	95779	53911
12797	95787	53903
12798	95794	53895
12799	95801	53888
12800	95809	53880
12801	95816	53873
12802	95823	53865
12803	95831	53858
12804	95837	53850
12805	95844	53842
12806	95852	53835
12807	95859	53827
12808	95866	53819
12809	95872	53811
12810	95879	53803
12811	95886	53796
12812	95893	53788
12813	95900	53780
12814	95907	53772
12815	95914	53764
12816	95921	53757
12817	95928	53749
12818	95935	53741
12819	95943	53734
12820	95950	53726
12821	95957	53718
12822	95964	53711
12823	95971	53703
12824	95978	53695
12825	95986	53688
12826	95993	53680
12827	96000	53672
12828	96007	53665
12829	96015	53658
12830	96024	53651
12831	96032	53644
12832	96041	53637
12833	96051	53631
12834	96060	53624
12835	96069	53618
12836	96078	53611
12837	96088	53605
12838	96096	53598
12839	96104	53591
12840	96115	53585
12841	96124	53578
12842	96133	53572
12843	96142	53565
12844	96151	53559
12845	96160	53552
12846	96169	53545
12847	96177	53538
12848	96187	53532
12849	96195	53525
12850	96204	53518
12851	96211	53510
12852	96219	53503
12853	96227	53496
12854	96234	53488
12855	96242	53481
12856	96250	53474
12857	96257	53466
12858	96265	53459
12859	96273	53451
12860	96281	53444
12861	96288	53437
12862	96296	53429
12863	96303	53422
12864	96310	53414
12865	96318	53406
12866	96325	53399
12867	96332	53391
12868	96340	53384
12869	96347	53376
12870	96355	53369
12871	96362	53361
12872	96370	53354
12873	96378	53347
12874	96385	53339
12875	96392	53332
12876	96400	53324
12877	96408	53317
12878	96417	53310
12879	96425	53303
12880	96434	53296
12881	96442	53289
12882	96451	53283
12883	96460	53276
12884	96469	53269
12885	96476	53262
12886	96486	53255
12887	96494	53248
12888	96501	53241
12889	96509	53233
12890	96518	53226
12891	96526	53219
12892	96534	53212
12893	96541	53204
12894	96550	53198
12895	96558	53191
12896	96566	53183
12897	96574	53176
12898	96583	53169
12899	96591	53162
12900	96599	53155
12901	96607	53148
12902	96615	53141
12903	96622	53133
12904	96629	53125
12905	96636	53118
12906	96644	53110
12907	96651	53102
12908	96658	53094
12909	96665	53087
12910	96671	53079
12911	96679	53071
12912	96686	53064
12913	96693	53056
12914	96699	53048
12915	96707	53040
12916	96714	53033
12917	96721	53025
12918	96729	53018
12919	96736	53010
12920	96744	53002
12921	96750	52995
12922	96757	52987
12923	96764	52979
12924	96773	52972
12925	96781	52965
12926	96790	52958
12927	96797	52951
12928	96805	52944
12929	96814	52937
12930	96823	52930
12931	96831	52923
12932	96839	52916
12933	96848	52909
12934	96856	52902
12935	96864	52895
12936	96872	52887
12937	96881	52881
12938	96889	52874
12939	96897	52867
12940	96906	52859
12941	96915	52853
12942	96924	52847
12943	96934	52840
12944	96942	52833
12945	96950	52826
12946	96957	52818
12947	96964	52810
12948	96971	52803
12949	96978	52795
12950	96985	52787
12951	96992	52779
12952	96999	52771
12953	97006	52764
12954	97014	52757
12955	97022	52749
12956	97029	52742
12957	97037	52734
12958	97045	52727
12959	97053	52720
12960	97060	52712
12961	97068	52705
12962	97075	52697
12963	97083	52690
12964	97090	52682
12965	97098	52675
12966	97105	52667
12967	97113	52660
12968	97121	52653
12969	97129	52645
12970	97137	52639
12971	97145	52631
12972	97154	52624
12973	97162	52617
12974	97171	52610
12975	97179	52603
12976	97187	52596
12977	97195	52589
12978	97203	52582
12979	97212	52575
12980	97220	52568
12981	97228	52561
12982	97236	52553
12983	97244	52546
12984	97253	52540
12985	97261	52533
12986	97270	52526
12987	97279	52519
12988	97287	52512
12989	97297	52506
12990	97304	52498
12991	97314	52492
12992	97323	52485
12993	97332	52478
12994	97341	52472
12995	97348	52464
12996	97355	52457
12997	97362	52449
